Date,Open,High,Low,Close,Adj Close,Volume
02-11-2020,109.110001,110.68,107.32,108.769997,106.698273,122866900
03-11-2020,109.660004,111.489998,108.730003,110.440002,108.336472,107624400
04-11-2020,114.139999,115.589996,112.349998,114.949997,112.760582,138235500
05-11-2020,117.949997,119.620003,116.870003,119.029999,116.762856,126387100
06-11-2020,118.32,119.199997,116.129997,118.690002,116.630196,114457900
09-11-2020,120.5,121.989998,116.050003,116.32,114.301323,154515300
10-11-2020,115.550003,117.589996,114.129997,115.970001,113.957405,138023400
11-11-2020,117.190002,119.629997,116.440002,119.489998,117.416313,112295000
12-11-2020,119.620003,120.529999,118.57,119.209999,117.141159,103162300
13-11-2020,119.440002,119.669998,117.870003,119.260002,117.190308,81581900
16-11-2020,118.919998,120.989998,118.150002,120.300003,118.212265,91183000
17-11-2020,119.550003,120.669998,118.959999,119.389999,117.318069,74271000
18-11-2020,118.610001,119.82,118,118.029999,115.981636,76322100
19-11-2020,117.589996,119.059998,116.809998,118.639999,116.581062,74113000
20-11-2020,118.639999,118.769997,117.290001,117.339996,115.303635,73604300
23-11-2020,117.18,117.620003,113.75,113.849998,111.874191,127959300
24-11-2020,113.910004,115.849998,112.589996,115.169998,113.17128,113874200
25-11-2020,115.550003,116.75,115.169998,116.029999,114.016357,76499200
27-11-2020,116.57,117.489998,116.220001,116.589996,114.566635,46691300
30-11-2020,116.970001,120.970001,116.809998,119.050003,116.983963,169410200
01-12-2020,121.010002,123.470001,120.010002,122.720001,120.590263,127728200
02-12-2020,122.019997,123.370003,120.889999,123.080002,120.944,89004200
03-12-2020,123.519997,123.779999,122.209999,122.940002,120.806458,78967600
04-12-2020,122.599998,122.860001,121.519997,122.25,120.128403,78260400
07-12-2020,122.309998,124.57,122.25,123.75,121.602386,86712000
08-12-2020,124.370003,124.980003,123.089996,124.379997,122.221443,82225500
09-12-2020,124.529999,125.949997,121,121.779999,119.666565,115089200
10-12-2020,120.5,123.870003,120.150002,123.239998,121.101234,81312200
11-12-2020,122.43,122.760002,120.550003,122.410004,120.285652,86939800
14-12-2020,122.599998,123.349998,121.540001,121.779999,119.666565,79184500
15-12-2020,124.339996,127.900002,124.129997,127.879997,125.660713,157243700
16-12-2020,127.410004,128.369995,126.559998,127.809998,125.591919,98208600
17-12-2020,128.899994,129.580002,128.039993,128.699997,126.466476,94359800
18-12-2020,128.960007,129.100006,126.120003,126.660004,124.461884,192541500
21-12-2020,125.019997,128.309998,123.449997,128.229996,126.004639,121251600
22-12-2020,131.610001,134.410004,129.649994,131.880005,129.591278,168904800
23-12-2020,132.160004,132.429993,130.779999,130.960007,128.687256,88223700
24-12-2020,131.320007,133.460007,131.100006,131.970001,129.679718,54930100
28-12-2020,133.990005,137.339996,133.509995,136.690002,134.317825,124486200
29-12-2020,138.050003,138.789993,134.339996,134.869995,132.529388,121047300
30-12-2020,135.580002,135.990005,133.399994,133.720001,131.399368,96452100
31-12-2020,134.080002,134.740005,131.720001,132.690002,130.387222,99116600
04-01-2021,133.520004,133.610001,126.760002,129.410004,127.164162,143301900
05-01-2021,128.889999,131.740005,128.429993,131.009995,128.736374,97664900
06-01-2021,127.720001,131.050003,126.379997,126.599998,124.402916,155088000
07-01-2021,128.360001,131.630005,127.860001,130.919998,128.647949,109578200
08-01-2021,132.429993,132.630005,130.229996,132.050003,129.758347,105158200
11-01-2021,129.190002,130.169998,128.5,128.979996,126.741623,100384500
12-01-2021,128.5,129.690002,126.860001,128.800003,126.564743,91951100
13-01-2021,128.759995,131.449997,128.490005,130.889999,128.618484,88636800
14-01-2021,130.800003,131,128.759995,128.910004,126.672836,90221800
15-01-2021,128.779999,130.220001,127,127.139999,124.933556,111598500
19-01-2021,127.779999,128.710007,126.940002,127.830002,125.61158,90757300
20-01-2021,128.660004,132.490005,128.550003,132.029999,129.738724,104319500
21-01-2021,133.800003,139.669998,133.589996,136.869995,134.49469,120150900
22-01-2021,136.279999,139.850006,135.020004,139.070007,136.656525,114459400
25-01-2021,143.070007,145.089996,136.539993,142.919998,140.439682,157611700
26-01-2021,143.600006,144.300003,141.369995,143.160004,140.675552,98390600
27-01-2021,143.429993,144.300003,140.410004,142.059998,139.59462,140843800
28-01-2021,139.520004,141.990005,136.699997,137.089996,134.710861,142621100
29-01-2021,135.830002,136.740005,130.210007,131.960007,129.669891,177523800
01-02-2021,133.75,135.380005,130.929993,134.139999,131.812073,106239800
02-02-2021,135.729996,136.309998,134.610001,134.990005,132.647308,83305400
03-02-2021,135.759995,135.770004,133.610001,133.940002,131.615524,89880900
04-02-2021,136.300003,137.399994,134.589996,137.389999,135.005661,84183100
05-02-2021,137.350006,137.419998,135.860001,136.759995,134.587433,75693800
08-02-2021,136.029999,136.960007,134.919998,136.910004,134.735031,71297200
09-02-2021,136.619995,137.880005,135.850006,136.009995,133.84935,76774200
10-02-2021,136.479996,136.990005,134.399994,135.389999,133.239166,73046600
11-02-2021,135.899994,136.389999,133.770004,135.130005,132.983307,64280000
12-02-2021,134.350006,135.529999,133.690002,135.369995,133.219498,60145100
16-02-2021,135.490005,136.009995,132.789993,133.190002,131.074127,80576300
17-02-2021,131.25,132.220001,129.470001,130.839996,128.761459,97918500
18-02-2021,129.199997,130,127.410004,129.710007,127.649452,96856700
19-02-2021,130.240005,130.710007,128.800003,129.869995,127.806877,87668800
22-02-2021,128.009995,129.720001,125.599998,126,123.998352,103916400
23-02-2021,123.760002,126.709999,118.389999,125.860001,123.86058,158273000
24-02-2021,124.940002,125.559998,122.230003,125.349998,123.358681,111039900
25-02-2021,124.68,126.459999,120.540001,120.989998,119.067932,148199500
26-02-2021,122.589996,124.849998,121.199997,121.260002,119.333649,164560400
01-03-2021,123.75,127.93,122.790001,127.790001,125.759918,116307900
02-03-2021,128.410004,128.720001,125.010002,125.120003,123.132339,102260900
03-03-2021,124.809998,125.709999,121.839996,122.059998,120.120941,112966300
04-03-2021,121.75,123.599998,118.620003,120.129997,118.221611,178155000
05-03-2021,120.980003,121.940002,117.57,121.419998,119.491112,153766600
08-03-2021,120.93,121,116.209999,116.360001,114.51149,154376600
09-03-2021,119.029999,122.059998,118.790001,121.089996,119.166359,129525800
10-03-2021,121.690002,122.169998,119.449997,119.980003,118.07399,111943300
11-03-2021,122.540001,123.209999,121.260002,121.959999,120.022545,103026500
12-03-2021,120.400002,121.169998,119.160004,121.029999,119.107307,88105100
15-03-2021,121.410004,124,120.419998,123.989998,122.020279,92403800
16-03-2021,125.699997,127.220001,124.720001,125.57,123.575172,115227900
17-03-2021,124.050003,125.860001,122.339996,124.760002,122.778061,111932600
18-03-2021,122.879997,123.18,120.32,120.529999,118.615257,121229700
19-03-2021,119.900002,121.43,119.68,119.989998,118.083824,185549500
22-03-2021,120.330002,123.870003,120.260002,123.389999,121.429825,111912300
23-03-2021,123.330002,124.239998,122.139999,122.540001,120.593323,95467100
24-03-2021,122.82,122.900002,120.07,120.089996,118.182236,88530500
25-03-2021,119.540001,121.660004,119,120.589996,118.674294,98844700
26-03-2021,120.349998,121.480003,118.919998,121.209999,119.284447,94071200
29-03-2021,121.650002,122.580002,120.730003,121.389999,119.461586,80819200
30-03-2021,120.110001,120.400002,118.860001,119.900002,117.995255,85671900
31-03-2021,121.650002,123.519997,121.150002,122.150002,120.209518,118323800
01-04-2021,123.660004,124.18,122.489998,123,121.046013,75089100
05-04-2021,123.870003,126.160004,123.07,125.900002,123.89994,88651200
06-04-2021,126.5,127.129997,125.650002,126.209999,124.205025,80171300
07-04-2021,125.830002,127.919998,125.139999,127.900002,125.868179,83466700
08-04-2021,128.949997,130.389999,128.520004,130.360001,128.289108,88844600
09-04-2021,129.800003,133.039993,129.470001,133,130.887146,106686700
12-04-2021,132.520004,132.850006,130.630005,131.240005,129.155106,91420000
13-04-2021,132.440002,134.660004,131.929993,134.429993,132.294418,91266500
14-04-2021,134.940002,135,131.660004,132.029999,129.932587,87222800
15-04-2021,133.820007,135,133.639999,134.5,132.363327,89347100
16-04-2021,134.300003,134.669998,133.279999,134.160004,132.028717,84922400
19-04-2021,133.509995,135.470001,133.339996,134.839996,132.697922,94264200
20-04-2021,135.020004,135.529999,131.809998,133.110001,130.995407,94812300
21-04-2021,132.360001,133.75,131.300003,133.5,131.379211,68847100
22-04-2021,133.039993,134.149994,131.410004,131.940002,129.843979,84566500
23-04-2021,132.160004,135.119995,132.160004,134.320007,132.186172,78657500
26-04-2021,134.830002,135.059998,133.559998,134.720001,132.579834,66905100
27-04-2021,135.009995,135.410004,134.110001,134.389999,132.255081,66015800
28-04-2021,134.309998,135.020004,133.080002,133.580002,131.457947,107760100
29-04-2021,136.470001,137.070007,132.449997,133.479996,131.359512,151101000
30-04-2021,131.779999,133.559998,131.070007,131.460007,129.371628,109839500
03-05-2021,132.039993,134.070007,131.830002,132.539993,130.434448,75135100
04-05-2021,131.190002,131.490005,126.699997,127.849998,125.818954,137564700
05-05-2021,129.199997,130.449997,127.970001,128.100006,126.065002,84000900
06-05-2021,127.889999,129.75,127.129997,129.740005,127.67894,78128300
07-05-2021,130.850006,131.259995,129.479996,130.210007,128.359146,78973300
10-05-2021,129.410004,129.539993,126.809998,126.849998,125.046883,88071200
11-05-2021,123.5,126.269997,122.769997,125.910004,124.120247,126142800
12-05-2021,123.400002,124.639999,122.25,122.769997,121.024887,112172300
13-05-2021,124.580002,126.150002,124.260002,124.970001,123.193611,105861300
14-05-2021,126.25,127.889999,125.849998,127.449997,125.638359,81918000
17-05-2021,126.82,126.93,125.169998,126.269997,124.475128,74244600
18-05-2021,126.559998,126.989998,124.779999,124.849998,123.075325,63342900
19-05-2021,123.160004,124.919998,122.860001,124.690002,122.917603,92612000
20-05-2021,125.230003,127.720001,125.099998,127.309998,125.500351,76857100
21-05-2021,127.82,128,125.209999,125.43,123.647072,79295400
24-05-2021,126.010002,127.940002,125.940002,127.099998,125.293327,63092900
25-05-2021,127.82,128.320007,126.32,126.900002,125.096176,72009500
26-05-2021,126.959999,127.389999,126.419998,126.849998,125.046883,56575900
27-05-2021,126.440002,127.639999,125.080002,125.279999,123.499214,94625600
28-05-2021,125.57,125.800003,124.550003,124.610001,122.83873,71311100
01-06-2021,125.080002,125.349998,123.940002,124.279999,122.513428,67637100
02-06-2021,124.279999,125.239998,124.050003,125.059998,123.282333,59278900
03-06-2021,124.68,124.849998,123.129997,123.540001,121.783943,76229200
04-06-2021,124.07,126.160004,123.849998,125.889999,124.100533,75169300
07-06-2021,126.169998,126.32,124.830002,125.900002,124.11039,71057600
08-06-2021,126.599998,128.460007,126.209999,126.739998,124.938454,74403800
09-06-2021,127.209999,127.75,126.519997,127.129997,125.322914,56877900
10-06-2021,127.019997,128.190002,125.940002,126.110001,124.317413,71186400
11-06-2021,126.529999,127.440002,126.099998,127.349998,125.53978,53522400
14-06-2021,127.82,130.539993,127.07,130.479996,128.62529,96906500
15-06-2021,129.940002,130.600006,129.389999,129.639999,127.797234,62746300
16-06-2021,130.369995,130.889999,128.460007,130.149994,128.299957,91815000
17-06-2021,129.800003,132.550003,129.649994,131.789993,129.916656,96721700
18-06-2021,130.710007,131.509995,130.240005,130.460007,128.60556,108953300
21-06-2021,130.300003,132.410004,129.210007,132.300003,130.419434,79663300
22-06-2021,132.130005,134.080002,131.619995,133.979996,132.075531,74783600
23-06-2021,133.770004,134.320007,133.229996,133.699997,131.799515,60214200
24-06-2021,134.449997,134.639999,132.929993,133.410004,131.513657,68711000
25-06-2021,133.460007,133.889999,132.809998,133.110001,131.217896,70783700
28-06-2021,133.410004,135.25,133.350006,134.779999,132.864151,62111300
29-06-2021,134.800003,136.490005,134.350006,136.330002,134.392136,64556100
30-06-2021,136.169998,137.410004,135.869995,136.960007,135.013199,63261400
01-07-2021,136.600006,137.330002,135.759995,137.270004,135.318787,52485800
02-07-2021,137.899994,140,137.75,139.960007,137.970551,78852600
06-07-2021,140.070007,143.149994,140.070007,142.020004,140.001236,108181800
07-07-2021,143.539993,144.889999,142.660004,144.570007,142.515015,104911600
08-07-2021,141.580002,144.059998,140.669998,143.240005,141.203934,105575500
